ind_pop_cid,perc_pol,taxa_crim,nivel_ed,crimes
3.0,2.710244924594829,31.06412438122166,1.0,182
3.0,15.392526355758285,88.43055215828313,10.0,255
1.0,16.327636834232372,76.60241309300561,3.0,286
3.0,29.344230772604618,47.66572634396029,1.0,10
3.0,4.7799863199256105,41.92828064869405,3.0,182
1.0,3.058465632977214,57.16494682288968,3.0,287
4.0,13.417419510170102,30.605224426326128,7.0,15
5.0,0.9753098257816228,57.96859142427307,3.0,270
3.0,12.466917934869093,89.91099497977075,4.0,379
3.0,5.377949009671079,89.69866304484394,8.0,361
2.0,8.712856897115206,93.08477463128493,1.0,474
2.0,9.205786816705352,35.49182203115318,4.0,196
4.0,2.2677254321835094,47.85004230460923,7.0,202
4.0,11.589800708751552,78.51309676913324,9.0,282
1.0,9.375262947497664,73.48774987952565,10.0,224
5.0,5.831679280009105,60.22354274320887,9.0,203
5.0,0.030497629763692746,8.926696452065785,2.0,84
2.0,25.672888584951025,72.7501488708252,9.0,34
5.0,23.490065424131124,73.06299073059617,4.0,168
4.0,43.1255193733105,86.09176879240535,2.0,28
1.0,29.259138106328585,66.06696834476277,6.0,10
3.0,6.970981907686258,66.50517174180217,4.0,258
4.0,24.308468444652732,96.16322298462931,1.0,351
5.0,37.12612556753554,87.99439310331803,2.0,198
5.0,9.271842184530122,65.4631445804391,8.0,173
1.0,15.085069070600854,46.87507069809952,8.0,37
2.0,19.376377067070514,85.26939254631235,1.0,304
3.0,18.100276609363974,46.905527380212156,4.0,78
4.0,24.258369156185378,68.30348292794275,6.0,108
3.0,7.506037634627916,54.9526670401283,3.0,241
2.0,5.764833033305439,74.70279054112194,6.0,249
2.0,11.767423159244206,83.75736316882065,1.0,385
4.0,23.599445405034015,68.07627199918585,5.0,167
3.0,20.18359788512657,48.39018053190277,1.0,112
4.0,6.709474872604881,19.283189003083024,1.0,133
4.0,15.046943009648006,74.25071368273765,2.0,261
4.0,3.396784986375767,71.06042594427426,1.0,406
5.0,3.119550825183348,44.436418044264045,9.0,160
3.0,24.78047374781682,85.95891550142632,7.0,185
2.0,32.88798736141548,72.16208960724337,8.0,6
4.0,17.958481098726832,83.65517978271632,8.0,224
2.0,38.13896493676854,99.60210303698646,7.0,72
4.0,18.97984857637155,99.96391218668866,8.0,250
5.0,6.6561198004426725,19.90469726720662,4.0,89
5.0,0.8405771627363445,47.88199045781719,1.0,336
2.0,17.64610319419394,35.73981332687766,4.0,38
5.0,23.95029008679842,86.1149356037346,10.0,194
2.0,3.1713126720150253,21.878002415927266,6.0,20
4.0,5.936730525300171,85.3722905602154,4.0,418
5.0,5.6532353397027,48.952405548175726,5.0,229
2.0,21.49185371304483,92.70136335845113,5.0,214
3.0,0.6441593360494546,95.35525546771541,1.0,493
2.0,3.794573108670274,36.23972781471315,5.0,83
5.0,13.523049938835108,55.93027864023434,5.0,211
5.0,2.8703750820705975,59.101909812108964,9.0,209
4.0,10.55943301610428,42.65635556305166,10.0,59
4.0,2.0133039050815427,29.65198518368165,1.0,184
1.0,21.648349955285894,60.90405913609263,8.0,36
1.0,33.275259190375,77.98237958234931,3.0,121
1.0,31.57187076789656,97.50505096614775,4.0,112
3.0,12.080164113507175,63.192603435285356,9.0,124
3.0,35.98218499825293,92.95327140482895,2.0,126
4.0,41.57325285174412,94.69951577262562,3.0,9
2.0,0.6274294959899507,67.03033579200856,4.0,256
1.0,38.229701734561985,87.65638641387788,2.0,110
2.0,2.0408645153741745,53.60152189572045,10.0,120
4.0,20.926990023322322,53.52635898742763,6.0,88
1.0,12.091478364636377,75.99668051107584,8.0,281
1.0,13.527888032611369,44.024497563453956,6.0,62
2.0,6.226234661036023,39.34796260280674,9.0,21
3.0,12.715936305662002,95.91367126749832,2.0,388
2.0,3.757425604024256,42.75971211742047,6.0,169
5.0,5.8804334335374575,54.037208838422124,1.0,312
2.0,27.73683825237412,90.97122985667112,6.0,150
2.0,8.84114812773349,55.97867786161721,10.0,102
5.0,11.517045028433559,24.85955063592845,9.0,38
2.0,34.71499754325046,96.08206823600275,6.0,90
3.0,4.499968958963296,16.199503924021176,9.0,2
5.0,10.306713304252069,33.03590132419475,2.0,182
3.0,28.07706321811505,84.77392272710512,1.0,247
3.0,14.490911246980332,60.7459385082425,5.0,223
1.0,27.081374512589417,74.97101663478654,9.0,27
3.0,0.5836024843686505,57.210926153000564,2.0,252
4.0,29.995139681999415,79.26788873378061,10.0,42
4.0,10.542699516352572,99.03494230569463,4.0,448
4.0,8.338656938832656,48.66993220082778,8.0,132
2.0,14.69297288371142,50.06598245282963,10.0,56
1.0,19.655724344891944,79.0078396043002,2.0,259
1.0,27.187435963768447,71.95977405684584,5.0,83
2.0,34.4736693232664,97.53291201338516,1.0,160
3.0,6.270132302573927,75.400143725667,1.0,362
5.0,27.101166497048823,94.65128745911876,6.0,181
4.0,1.7722872037365778,87.76143614432122,5.0,377
2.0,11.752696627378722,42.74069766493389,10.0,51
2.0,0.7624682504802416,69.25257337159843,9.0,207
5.0,0.6766016083907811,80.6702801078033,4.0,383
5.0,23.44158305490689,76.77754531880583,10.0,111
1.0,23.46844215086502,83.73845456210985,5.0,181
1.0,3.8576270747541774,36.04968892146243,4.0,135
2.0,12.722689591873838,35.771465279419466,7.0,34
3.0,17.63633752735111,76.8557766591859,9.0,147
3.0,21.691309085992295,44.88699516762994,1.0,140
2.0,3.471762675031642,38.692924335520615,9.0,35
5.0,17.57516834343872,80.72137739540683,3.0,317
1.0,15.360114674283098,83.87957174973127,4.0,330
3.0,3.6978700581445034,85.82129654769852,1.0,430
3.0,24.492107722627242,59.64451712072646,7.0,108
4.0,0.17946453900447024,34.31519186626092,6.0,129
5.0,24.391430423785497,66.24887131114757,5.0,113
1.0,26.08588623853163,63.186421709625165,3.0,65
1.0,32.12990017441143,78.95069708475535,7.0,64
2.0,22.557133432223473,73.68600926668074,6.0,136
2.0,0.6047501547877032,32.97009508358927,1.0,153
1.0,26.748791278069884,70.5794768079396,2.0,69
2.0,12.685668828797937,53.43948000033708,5.0,157
2.0,33.21499885971622,66.55443068887217,7.0,5
4.0,27.379960669952375,92.08895126338095,3.0,279
1.0,1.9219771397492758,24.87727833210547,3.0,99
1.0,27.55216740418843,94.87755417259594,2.0,248
2.0,30.96891886473462,74.42922388500358,4.0,59
1.0,32.14241275344558,78.00742142284565,6.0,12
4.0,19.5958186788182,90.96891398630108,6.0,296
5.0,17.06313873899562,86.41297849481161,2.0,427
2.0,14.741843971964986,90.97779566682652,7.0,272
3.0,6.364911524206985,47.63003876136798,9.0,65
4.0,17.96468010239667,38.818866968268175,4.0,68
3.0,31.05831851674146,56.464026436884005,4.0,27
5.0,7.885679218633646,26.507376431457562,1.0,188
5.0,8.12673175346056,23.36178944834072,9.0,47
4.0,30.42944446534329,94.25341499528389,7.0,190
4.0,15.089618147743721,76.47648742281136,1.0,366
5.0,3.19103667928774,30.345547486240076,9.0,40
2.0,2.731422379206916,11.001971727962045,8.0,18
1.0,9.511453961611661,36.155066189944186,7.0,16
1.0,4.954289713969162,48.89743467529453,9.0,72
4.0,2.0979294982299446,58.47629680785838,10.0,205
5.0,13.770953091633231,99.41453204146866,3.0,429
4.0,23.78685274393556,90.11412762425807,1.0,333
1.0,8.986941435919704,56.39181185441906,10.0,155
1.0,3.916141008476104,45.47082486542361,4.0,168
4.0,11.420022285584785,84.85630065096633,7.0,313
2.0,16.937783379421,84.85062910675948,1.0,329
4.0,18.21744960379673,96.17956203474478,9.0,239
2.0,12.226337951333143,86.15257367739756,1.0,349
3.0,6.648149853718022,96.98636477495576,4.0,438
3.0,26.00682438534887,80.5076796163648,7.0,147
3.0,25.89156255444105,73.6929928968057,5.0,116
1.0,7.205534357232846,55.236911428671284,1.0,214
5.0,3.455843130843783,92.1492470674424,1.0,517
3.0,31.32324545690176,54.477269302826905,6.0,12
2.0,26.03480645509164,43.493612393594496,1.0,48
1.0,6.969565327879801,79.0757983029809,8.0,287
5.0,15.820351091613972,69.71076237917345,7.0,253
1.0,35.81736902547487,85.75181670907921,2.0,127
3.0,6.43913629051206,54.91101749573043,2.0,241
3.0,19.766736218659165,51.69215864653531,6.0,39
4.0,19.769343518191206,66.98908936205868,4.0,169
2.0,13.896369159511156,76.1915971145423,1.0,305
1.0,20.753267831762734,47.356576112786605,6.0,56
1.0,3.9201383588518546,84.18957536884596,2.0,419
5.0,12.378669365889305,52.161097822871696,8.0,151
4.0,10.288727226804962,25.773226053692046,2.0,165
5.0,17.515535262754046,59.2696269675303,9.0,88
1.0,18.797618164937358,89.71765077108242,8.0,180
4.0,24.481683425756152,86.40285381339278,3.0,253
5.0,41.23510808942811,97.64158683667364,3.0,62
2.0,23.866676938320918,65.27845818618513,7.0,73
5.0,1.1743195447051047,56.756844460455646,5.0,230
3.0,23.368815828862,96.70950894142433,2.0,384
5.0,14.625195466598583,27.217226518932534,3.0,58
4.0,25.330314030623434,76.94510204247601,6.0,138
5.0,20.950707328534946,53.614335986825104,4.0,41
5.0,14.889406356781244,66.29186318363583,3.0,271
5.0,22.79208997212684,79.13633193552991,4.0,186
1.0,19.26701484185408,75.32759958401118,6.0,224
2.0,6.7731475821675495,85.74257463299146,3.0,403
4.0,17.358795612301524,42.00209759006731,2.0,153
5.0,1.77507854766632,85.59820082228285,3.0,473
3.0,10.479163852728169,59.02419466599492,6.0,159
3.0,28.05135974373495,77.32434352701247,3.0,119
1.0,19.176070546741443,52.45189316956047,10.0,20
5.0,36.99866291824385,95.7273325053697,9.0,19
3.0,14.043164039345168,33.440704551841016,6.0,38
4.0,17.795679079152794,49.716562235509784,8.0,90
3.0,17.819825645196396,57.992316751259196,2.0,233
3.0,24.78383436923377,63.24295077126997,4.0,82
3.0,25.990155977457018,55.132769343813045,6.0,14
4.0,18.704685065829263,88.4027389434933,2.0,333
2.0,3.671314918582491,5.321535064190542,1.0,65
2.0,7.605819238920885,27.915758848429117,7.0,43
4.0,15.094472349447695,78.18750114293626,4.0,300
3.0,20.57698145199168,84.31808862163358,8.0,185
5.0,3.009548825346886,72.83078369549578,5.0,349
4.0,20.760755209834848,61.49667729553925,4.0,180
3.0,7.4322250162763615,95.95312140321863,1.0,476
3.0,15.858083384662125,87.1067839071521,8.0,279
3.0,8.38429082840888,48.44427700505114,8.0,159
3.0,3.730043933216154,85.59511050826102,4.0,370
5.0,12.704452635764262,16.321039569322725,5.0,18
5.0,19.98220666929854,88.70821717949511,5.0,293
2.0,28.304131339083682,84.7403587580557,2.0,237
2.0,0.8695034182062522,67.02735328571126,7.0,253
3.0,0.7074539276454184,51.02793516917744,7.0,206
3.0,13.889812568670145,56.71046674269977,1.0,199
5.0,1.5815250481266863,62.00452963501447,2.0,331
3.0,19.853986166377226,89.29762720437806,5.0,274
5.0,33.276558006769555,91.7626276459045,10.0,115
3.0,34.061019653647925,62.61113505760774,1.0,50
2.0,32.016759204446345,98.6982865017801,3.0,170
1.0,8.967208169708629,40.26036010277141,7.0,56
5.0,9.700846363843674,46.686927434616734,5.0,142
2.0,10.603263701372923,45.08956565863775,4.0,131
3.0,18.832958624341,53.1969877127923,2.0,152
3.0,2.440824676562592,45.36413917507354,5.0,149
1.0,18.527900588935818,82.81025445357696,7.0,210
4.0,31.804235247774226,96.79586264633265,6.0,201
5.0,28.81185706015409,43.28499380458467,4.0,7
3.0,33.3285307563819,99.55268913443322,7.0,151
4.0,1.1636725637737655,48.75295038019474,9.0,223
4.0,12.21950994284554,97.49211557294255,2.0,460
2.0,13.23239259100969,48.939594321638594,2.0,152
2.0,27.263837707619455,91.96279053413089,9.0,163
1.0,33.19276605428046,91.62591915232935,2.0,116
1.0,17.724542825166377,21.580714834505134,1.0,4
5.0,35.04261594356578,96.98983953952379,8.0,115
5.0,14.407942428018583,52.92641280107445,8.0,114
4.0,21.085696082015392,71.68455893576535,3.0,204
3.0,37.590772182040844,94.57932743464453,2.0,151
5.0,10.769871534212317,78.88951432049323,9.0,289
4.0,26.464726276057238,96.51793876351701,3.0,268
5.0,36.62560388151393,77.43478008585457,2.0,29
5.0,9.993502885990125,47.199482000795236,5.0,197
3.0,4.936032639300869,25.330223377207307,2.0,98
2.0,2.504111281230814,92.1007143022684,8.0,300
1.0,24.720987863238896,43.65679814057499,3.0,26
3.0,17.145815475241033,70.65213064379535,4.0,263
5.0,27.388764244633702,96.46096025450838,9.0,210
3.0,9.053496924824456,81.13865063809011,3.0,398
3.0,13.228909872404937,75.25953462889453,1.0,314
3.0,12.841408723509563,95.55845683615935,10.0,298
5.0,6.205373892223953,55.430597430997395,5.0,271
4.0,8.635135309772068,72.49641378628509,10.0,278
5.0,25.08246517141859,29.45656212765726,6.0,24
1.0,15.96186164546901,35.00875595415194,2.0,75
3.0,38.74803754046046,83.65985289362256,5.0,40
5.0,11.404525515450992,26.364947160626752,6.0,28
1.0,10.430079563489015,62.445585064294285,3.0,211
1.0,15.710487045748645,99.1310417805864,6.0,312
1.0,4.619878990401094,67.61068509239672,6.0,161
1.0,33.8667750185489,91.60063956468551,8.0,29
4.0,1.6591073157179892,73.19036040393901,7.0,319
1.0,9.823521761254206,37.44892399828675,1.0,119
4.0,8.189027705612272,82.47684160198452,2.0,399
3.0,41.10425730121088,91.31314507059388,4.0,36
1.0,2.905556252490593,30.742713544179033,10.0,40
5.0,23.863003358548795,83.88680250269277,9.0,226
4.0,15.894033538433161,80.9152886297207,5.0,308
4.0,21.638528254492417,69.52658013737496,7.0,139
5.0,32.202305127843246,55.06811958485872,2.0,50
3.0,3.947806584671787,73.5937069884606,4.0,309
1.0,17.48165890446898,54.76305029681225,2.0,167
2.0,29.077300524272598,78.84148095647151,10.0,59
1.0,5.356169706502389,48.17852672006777,4.0,152
3.0,20.457017049834302,86.24132818056137,2.0,325
3.0,13.467763611512584,74.12676351204647,6.0,260
4.0,30.393210419731943,66.75622218489386,1.0,145
2.0,22.338954130037546,59.11382553652496,5.0,65
2.0,17.97806475918543,51.86720626387016,7.0,76
2.0,6.449243922144666,18.400203024112127,2.0,12
5.0,33.88625270783344,82.5832788172339,7.0,26
1.0,20.19184261795999,63.51142683338827,3.0,162
3.0,28.351684990767513,58.2244396558466,4.0,89
1.0,3.5058453577928916,41.691652507212794,8.0,115
1.0,11.22753182682793,69.73467876469073,1.0,305
3.0,28.880111601524373,63.49726590916026,4.0,69
2.0,13.029234180896987,77.40595175758477,9.0,217
2.0,32.8531932210678,99.46797847020568,7.0,115
2.0,11.74263659157927,71.5774372312015,9.0,111
4.0,8.10449509727108,97.28998494146833,10.0,358
1.0,7.958640956388541,92.43272444725437,7.0,349
3.0,22.81645887923024,86.92996203750467,7.0,225
3.0,12.276958168242269,82.83389259575263,8.0,240
1.0,0.014847503220594138,11.06836702297378,1.0,57
2.0,20.654323432044606,90.05253267616034,10.0,184
3.0,18.999377486168434,59.389138248720954,10.0,39
4.0,8.627165049120523,18.482932938707375,3.0,104
5.0,28.781053652410304,66.51885226286748,3.0,142
5.0,35.645668009796985,78.70359301722118,6.0,6
5.0,5.994789983997362,37.81733701533706,7.0,173
2.0,17.905027034480558,77.49519340586608,7.0,209
4.0,16.5586279442536,42.375086808475196,2.0,90
2.0,13.44980255314142,48.913896710889716,1.0,188
1.0,17.92258481845479,33.68275613473043,1.0,55
3.0,10.728940733159774,20.876487757147533,4.0,43
2.0,3.4521141478105477,63.43661944134239,10.0,110
3.0,3.5874278259910963,56.98794224159124,2.0,234
3.0,25.226285279419812,85.50331926348137,3.0,255
3.0,38.90402063273892,89.22335825479587,5.0,33
5.0,15.158948181574662,5.798790327423998,6.0,7
1.0,27.266630113860614,92.0277644775354,4.0,202
4.0,20.76291775787762,41.89839672270808,1.0,82
1.0,29.621659490461038,80.32869223767557,2.0,72
4.0,5.36920716437842,20.56904887623947,1.0,184
2.0,18.05285375288943,74.36932026953333,5.0,236
3.0,18.111137025647206,97.84431535399086,1.0,344
4.0,2.0737220684001856,88.64748930324626,3.0,446
4.0,5.7079786621799355,12.023127568473813,1.0,55
2.0,8.20912960062895,46.948125516199234,5.0,190
5.0,4.65912062116004,36.83695303506046,3.0,140
1.0,14.78217058243506,56.67615716821401,3.0,150
4.0,8.307486718886326,47.79940113856232,2.0,221
1.0,3.271416952370443,89.07478964349657,2.0,379
3.0,0.6802461865741294,63.40898783736581,2.0,319
4.0,5.863695454685258,32.82435931339946,7.0,119
5.0,9.933685586978347,31.850440509424903,7.0,59
3.0,11.54318041078245,86.54632696361999,7.0,333
1.0,24.898525209003385,80.25653127462753,10.0,82
5.0,17.12689549561991,93.90277445623737,10.0,267
1.0,21.350131541532825,78.13969105661647,10.0,131
2.0,6.050198860697254,7.854283194381528,2.0,12
2.0,4.951023340269989,64.11981449374684,10.0,156
4.0,27.576191799889305,77.86564651218292,8.0,109
5.0,26.2134863861457,87.20786223281236,5.0,224
3.0,9.28441929726571,78.46359516530973,8.0,271
5.0,15.038030093904808,83.54495588972522,9.0,309
2.0,22.240571629287587,72.06214556229824,4.0,148
1.0,16.073751053953234,45.96283332057934,5.0,76
5.0,24.42048869792949,85.78797914036842,5.0,220
3.0,7.904365564639049,26.813402749876936,1.0,112
1.0,8.449234218104829,54.015701684337735,3.0,193
2.0,26.15825405353479,88.14587588902562,10.0,104
4.0,3.792957781582129,19.816116291192376,7.0,59
3.0,15.293284447072041,80.61306463409775,9.0,201
3.0,8.203901954770165,16.327331700030147,7.0,34
5.0,5.717154890085285,24.815854643227876,2.0,125
5.0,1.7758573643031017,29.236687503378235,7.0,139
3.0,8.9217538082192,33.84771096357125,5.0,107
2.0,35.14353737431546,81.13906175836293,4.0,39
1.0,4.2342684781757844,67.10599625966448,3.0,250
4.0,27.863962157131773,85.77322367799786,8.0,173
3.0,19.229532590031884,48.77099416523952,3.0,70
4.0,6.352871306992336,28.993517663910605,1.0,115
4.0,23.365516506730266,57.70908749954173,10.0,21
2.0,23.92708129978883,84.30501217287359,8.0,139
1.0,19.64778976791529,94.58861423132645,9.0,198
3.0,5.91997542591316,84.77627065323988,8.0,341
3.0,35.321966309836924,93.51569143159217,7.0,122
4.0,3.4198388890953724,16.552620816839394,5.0,34
3.0,40.342344657222725,73.75715756415761,2.0,25
2.0,12.49092129958127,86.46813830734891,5.0,330
4.0,34.26106628668091,92.58873927549458,3.0,152
5.0,40.15204637843024,88.63345026038247,2.0,50
3.0,16.694164717044046,82.33338689654684,4.0,263
1.0,24.014061501704866,57.574399786666,4.0,21
1.0,33.758554398121746,91.56838783970798,6.0,97
2.0,31.615363959109388,96.6908924468227,5.0,168
5.0,16.488725511186363,42.36610063597198,7.0,58
5.0,21.654761637086185,36.559547691984505,7.0,1
2.0,17.808249204299354,53.63330848512305,5.0,96
5.0,28.387403248524436,47.82088739151939,2.0,61
2.0,16.38254463177793,62.002014364267325,3.0,148
3.0,16.74368802362013,85.74102580905145,6.0,260
5.0,6.649603989921216,75.86612262619845,6.0,344
3.0,27.210040792563504,54.27473933507193,1.0,128
4.0,10.391328988682657,77.28669295052683,3.0,322
2.0,23.380163299617106,83.9183330783069,1.0,244
5.0,14.473969277953957,69.83941945726406,2.0,313
3.0,12.438525731935036,75.53440292677315,2.0,362
4.0,5.494671180399557,41.36602437835084,2.0,238
4.0,13.707093072253773,62.967157313901225,5.0,229
3.0,9.865428997538983,55.65720868589261,4.0,169
5.0,10.720217137566312,48.82224815712218,5.0,142
4.0,7.011954702000967,65.48264928841023,6.0,302
3.0,11.058859125470633,24.429782376530483,3.0,48
4.0,9.084048093696707,63.89753015833431,3.0,281
4.0,7.452118589602453,45.4802829393403,8.0,37
5.0,1.3557705225837213,32.291764292704684,2.0,152
2.0,13.217774755896517,43.92029961519327,6.0,64
2.0,30.63899883212796,67.0286924690337,3.0,52
2.0,18.598449369098603,55.37497314195079,8.0,115
1.0,9.374873099543013,70.35859534727562,6.0,213
5.0,28.893762151205237,70.69761474130816,5.0,108
1.0,19.32272765115951,39.79716320937135,3.0,17
3.0,21.74110099869996,65.19342009874588,9.0,76
4.0,14.644000535960478,60.911898059049776,7.0,182
5.0,17.67109159828494,58.72420879949085,6.0,138
2.0,14.522225297675773,65.06729096340965,3.0,161
4.0,16.773358819845196,55.72999317226549,6.0,150
1.0,11.710366022629037,67.92490605790344,1.0,257
1.0,25.82378728127207,68.14980753139095,4.0,105
4.0,21.719134998870228,79.87538306056636,8.0,164
4.0,7.572067053670828,49.24251974836429,5.0,197
5.0,2.8897707884276813,43.77567194594766,7.0,203
2.0,1.0523374146597986,13.159490899504423,4.0,52
3.0,1.832485237721615,33.32473553461052,2.0,173
3.0,29.01528972355384,85.04101697423515,2.0,194
2.0,26.74407390852074,62.41971457051812,9.0,10
5.0,33.40123588753611,92.6802736227915,7.0,108
1.0,20.761510193389498,68.74638740957101,5.0,141
3.0,23.66727319164944,64.47984940781883,7.0,92
5.0,17.33776168141966,96.56547661544278,2.0,400
5.0,41.68358966767276,90.10228233681342,2.0,60
5.0,25.973637135424667,79.24570147750757,1.0,227
3.0,2.867097508052796,40.91140164341436,9.0,91
1.0,29.99840716622032,99.93132647811542,2.0,256
4.0,16.424966825409314,38.88368927126865,7.0,37
4.0,28.612742665553213,46.00033292351229,2.0,49
4.0,20.005848389263747,66.19411358212052,9.0,118
3.0,17.229842854084666,72.86670933796783,4.0,236
3.0,9.135708630243577,91.5263970664941,7.0,317
1.0,11.17139460039832,53.26956545748979,4.0,143
5.0,0.8249216443395602,92.16166822536775,3.0,456
5.0,26.445654699337894,42.07116418023593,4.0,17
1.0,13.74020112856238,85.18167991003006,5.0,286
5.0,20.290918951134795,18.602820978040146,2.0,11
2.0,25.128405464283944,97.87160064057208,8.0,192
4.0,22.580929554726815,91.66139426327385,10.0,179
3.0,29.706110282989982,86.79939468796222,2.0,170
4.0,13.413163710198173,31.290691731757235,1.0,148
3.0,20.931048333582446,48.03412655691164,3.0,90
3.0,3.446671660509504,70.45034379076421,1.0,325
5.0,23.958190671750224,47.58572579140245,4.0,83
5.0,6.628720141037803,14.082511408207132,5.0,65
5.0,35.0039450185543,94.7612967693329,10.0,63
5.0,10.087706739378977,17.72627345434922,1.0,111
3.0,25.347043374450596,88.65578916111625,2.0,272
1.0,4.057300982002632,74.54880218142938,1.0,378
2.0,10.943239939005089,87.72550748908834,10.0,272
5.0,25.028719985919125,81.83344027849115,7.0,222
5.0,23.518249026602255,48.93884300131441,6.0,53
5.0,4.727500327804812,39.34645457123599,2.0,158
4.0,15.923608104825515,25.426443816229728,6.0,9
2.0,40.288622838347784,89.4693012703442,3.0,79
5.0,30.594198930117557,84.54632743183076,4.0,196
4.0,12.044626094140964,8.660087317527188,1.0,20
4.0,14.093429523283064,85.36839606522683,4.0,360
5.0,17.70766778005527,31.57110091300782,2.0,48
1.0,18.04347607143322,53.80311830581604,1.0,168
3.0,15.453103798934908,57.6226781494054,1.0,166
4.0,8.70794158764977,18.70914965860726,1.0,72
4.0,19.232133124569227,39.22351180694248,1.0,159
3.0,36.7377299650077,86.49879347541889,6.0,39
3.0,2.6316147712595495,83.326215739809,8.0,381
1.0,2.8128320243095972,51.77132481735165,9.0,114
3.0,3.410373733911054,55.66277632653789,7.0,197
4.0,19.28325074725018,45.02129757736579,7.0,62
3.0,2.191596015460473,60.557855677572746,8.0,169
3.0,21.394618611077444,58.62619613652189,10.0,70
3.0,5.576588410340544,77.62743837843844,6.0,313
5.0,16.42898409003425,68.61794858965061,10.0,151
3.0,20.882562295784002,57.018936613146685,8.0,41
3.0,5.9562326369841045,27.981546272197534,1.0,101
4.0,4.9752723475953715,74.9025062131632,5.0,348
4.0,10.740125778629018,19.74738266878877,1.0,85
3.0,19.741888653753993,85.52364567752494,3.0,271
3.0,16.26835666821812,97.28160192461644,1.0,456
4.0,11.3946774448359,62.827482888837494,10.0,152
1.0,10.882112457102854,56.6112683312598,4.0,165
2.0,0.3736574116686264,32.41363288828143,5.0,134
1.0,31.953102179160485,98.6953257295265,3.0,120
3.0,5.0444950125954735,7.120045956655929,1.0,59
3.0,1.0267823534066634,36.26726412690282,10.0,59
5.0,14.202746472314598,82.439891235659,6.0,302
5.0,18.537933107799066,96.55775449807157,2.0,407
1.0,13.902055356834165,45.35646006629298,7.0,55
2.0,13.443661968278409,86.66146462973893,2.0,350
1.0,27.733855514639995,66.06439875111462,7.0,15
1.0,14.116406718248198,61.10761432208734,7.0,152
4.0,13.838255331254956,68.91199080732176,2.0,303
1.0,4.174903732797408,55.05259452949205,4.0,182
5.0,19.68977021012206,90.5288782585279,4.0,337
2.0,27.45756348199452,54.03891392422741,3.0,26
1.0,4.829447716641965,48.72251117933687,7.0,129
4.0,2.347113018353719,11.446866196888228,1.0,87
2.0,31.056166567660348,93.96405806085374,6.0,116
3.0,34.963825359139946,90.84421399391924,5.0,71
4.0,20.036683791078747,41.319691081995494,5.0,38
2.0,12.307816968484275,51.264967387679164,2.0,203
3.0,40.75346831755468,91.68521141863003,3.0,66
3.0,25.277743410376587,87.19164543327452,1.0,292
4.0,30.28493832549717,69.78331950708173,9.0,26
2.0,13.267510761503608,59.39113526672091,6.0,135
2.0,0.36731578683104615,50.25736792803889,9.0,136
5.0,20.6332597760435,78.67125938713728,7.0,248
1.0,17.68967955262727,93.97312655783804,6.0,309
2.0,30.608087973422414,61.72409258588477,6.0,2
5.0,16.02132931499486,65.76052565394322,9.0,165
4.0,36.801362273535844,98.43572974621954,6.0,121
2.0,14.338695217606146,53.50948702043946,5.0,154
5.0,19.167633987258736,56.7765981706158,4.0,189
3.0,17.113943934818632,97.72072410204765,3.0,402
3.0,9.99270236923776,74.18877983909115,1.0,277
1.0,2.2204980588532375,51.87907745177157,4.0,247
4.0,28.019496252640465,55.563601704984364,7.0,13
2.0,0.7301080560214612,83.63150686057466,1.0,386
4.0,27.901415349460525,81.91854925126788,10.0,88
1.0,11.16775364355811,83.1786065800839,7.0,238
1.0,19.24126049697008,81.06163346689901,9.0,161
5.0,23.39609271246025,47.571228712874195,2.0,143
2.0,27.703686828642315,90.50990447726413,5.0,166
1.0,3.114065089611806,91.85131587359285,3.0,406
2.0,24.01543130780982,94.26432178855454,7.0,216
4.0,33.440313845521985,79.53303214641765,10.0,21
4.0,9.998034110763033,48.32721324849272,10.0,75
5.0,3.7088208169611114,82.49366523689054,1.0,494
2.0,23.68446485941155,53.80501358690286,6.0,32
2.0,24.19749349924175,72.80664415416305,3.0,173
5.0,26.58922900777927,87.30695115767163,1.0,316
3.0,9.38876601954023,51.522391766472545,1.0,253
4.0,19.60361721476095,34.91995233417884,2.0,101
4.0,9.028735656775266,63.682217941569164,4.0,290
5.0,25.38357851615268,82.53577990067635,4.0,260
3.0,13.430415049408694,34.16893992608164,8.0,86
5.0,9.655374855690047,3.2714029632675556,4.0,24
5.0,13.633331914389057,92.91175790643005,2.0,424
2.0,8.751611930510428,67.6219997742872,7.0,206
2.0,15.000941305064996,92.67285427862119,6.0,325
3.0,11.08776149591042,42.97319139496256,10.0,73
1.0,0.9074435075935305,84.12061767409566,10.0,288
3.0,22.939583552632705,47.93699404578461,4.0,81
5.0,24.254992453373582,41.86017503710262,5.0,19
4.0,14.360251217625741,87.45868477309028,1.0,412
1.0,17.458130111020875,57.02313001743106,8.0,62
3.0,1.7000047023115417,8.887988364576104,6.0,16
1.0,26.581236948520235,76.02067109654158,4.0,137
2.0,19.565520663873247,60.36755011587034,10.0,42
3.0,1.0823162394514307,73.8799143093575,5.0,281
4.0,7.93296808521734,39.92072947280333,2.0,207
1.0,17.24604302476814,63.295635927045055,2.0,184
2.0,12.673849787750168,46.04691580762046,4.0,155
3.0,10.748623047454164,53.455952934988815,9.0,55
1.0,12.478004310217038,71.61774686912263,2.0,309
3.0,1.8008079993854342,97.1258579434172,8.0,370
3.0,4.255147197854525,5.453736216135841,3.0,28
5.0,4.241363006201837,59.71202702341505,4.0,311
